Name,Unit,Start_time,Time_increment,Length
General_Fz,N,1904/1/1 8:00:00,1.000000E-3,30000
General_COPx,mm,1904/1/1 8:00:00,1.000000E-3,30000
General_COPy,mm,1904/1/1 8:00:00,1.000000E-3,30000

General_Fz,General_COPx,General_COPy
7.970802E+2,-2.506915E+1,-2.461993E+1
7.967578E+2,-2.527432E+1,-2.455519E+1
7.975657E+2,-2.499548E+1,-2.414389E+1
7.967568E+2,-2.570875E+1,-2.437272E+1
7.957908E+2,-2.520150E+1,-2.432956E+1
7.969191E+2,-2.564350E+1,-2.424268E+1
7.964342E+2,-2.561012E+1,-2.455891E+1
7.965965E+2,-2.513323E+1,-2.460450E+1
7.953066E+2,-2.506264E+1,-2.454124E+1
7.965967E+2,-2.543732E+1,-2.434950E+1
7.974045E+2,-2.473578E+1,-2.435333E+1
7.959543E+2,-2.493331E+1,-2.384077E+1
7.965970E+2,-2.554073E+1,-2.417349E+1
7.980477E+2,-2.544120E+1,-2.432936E+1
7.978868E+2,-2.551109E+1,-2.420911E+1
7.972417E+2,-2.530744E+1,-2.440265E+1
7.967592E+2,-2.506596E+1,-2.428623E+1
7.965965E+2,-2.545132E+1,-2.442258E+1
7.978862E+2,-2.529861E+1,-2.455056E+1
7.969203E+2,-2.564712E+1,-2.363928E+1
7.970806E+2,-2.569094E+1,-2.410824E+1
7.965959E+2,-2.564004E+1,-2.442457E+1
7.969177E+2,-2.585741E+1,-2.433119E+1
7.970824E+2,-2.474978E+1,-2.419721E+1
7.974028E+2,-2.588681E+1,-2.402543E+1
7.964360E+2,-2.528868E+1,-2.430405E+1
7.978867E+2,-2.539384E+1,-2.430387E+1
7.962748E+2,-2.535218E+1,-2.417918E+1
7.972402E+2,-2.584917E+1,-2.449552E+1
7.974030E+2,-2.556701E+1,-2.409818E+1
7.969186E+2,-2.584584E+1,-2.415545E+1
7.972418E+2,-2.543435E+1,-2.423266E+1
7.970812E+2,-2.526158E+1,-2.404286E+1
7.970807E+2,-2.557568E+1,-2.411420E+1
7.977260E+2,-2.557265E+1,-2.401756E+1
7.980483E+2,-2.555616E+1,-2.401171E+1
7.975655E+2,-2.499341E+1,-2.413779E+1
7.964351E+2,-2.581669E+1,-2.405846E+1
7.967579E+2,-2.559428E+1,-2.430823E+1
7.959525E+2,-2.525721E+1,-2.420105E+1
7.962749E+2,-2.545768E+1,-2.410021E+1
7.980487E+2,-2.565146E+1,-2.384402E+1
7.972443E+2,-2.543263E+1,-2.349804E+1
7.965952E+2,-2.587008E+1,-2.443825E+1
7.965958E+2,-2.617005E+1,-2.392799E+1
7.961152E+2,-2.520141E+1,-2.373008E+1
7.972427E+2,-2.542284E+1,-2.408095E+1
7.967585E+2,-2.538929E+1,-2.414183E+1
7.967593E+2,-2.549074E+1,-2.380184E+1
7.961136E+2,-2.529862E+1,-2.415747E+1
7.970812E+2,-2.537895E+1,-2.404902E+1
7.978876E+2,-2.571313E+1,-2.372343E+1
7.977263E+2,-2.556855E+1,-2.385758E+1
7.962749E+2,-2.523117E+1,-2.429038E+1
7.970806E+2,-2.537496E+1,-2.428202E+1
7.957905E+2,-2.531908E+1,-2.441881E+1
7.957909E+2,-2.551956E+1,-2.401289E+1
7.965989E+2,-2.524076E+1,-2.375823E+1
7.970807E+2,-2.589733E+1,-2.387718E+1
7.970812E+2,-2.570103E+1,-2.396438E+1
7.982091E+2,-2.571678E+1,-2.415028E+1
7.967598E+2,-2.528442E+1,-2.389105E+1
7.949854E+2,-2.530213E+1,-2.407627E+1
7.980483E+2,-2.524262E+1,-2.418729E+1
7.961148E+2,-2.540648E+1,-2.382146E+1
7.964369E+2,-2.529259E+1,-2.399171E+1
7.967578E+2,-2.581441E+1,-2.406281E+1
7.977280E+2,-2.536478E+1,-2.359924E+1
7.965974E+2,-2.567178E+1,-2.393223E+1
7.978862E+2,-2.561974E+1,-2.423071E+1
7.980485E+2,-2.524082E+1,-2.419740E+1
7.962749E+2,-2.535419E+1,-2.412003E+1
7.978891E+2,-2.540412E+1,-2.355985E+1
7.974030E+2,-2.578138E+1,-2.395223E+1
7.972429E+2,-2.553372E+1,-2.383178E+1
7.962759E+2,-2.482165E+1,-2.420516E+1
7.972427E+2,-2.519416E+1,-2.408257E+1
7.970824E+2,-2.516481E+1,-2.387922E+1
7.972435E+2,-2.542896E+1,-2.383212E+1
7.990173E+2,-2.542842E+1,-2.373043E+1
7.972439E+2,-2.500755E+1,-2.383166E+1
7.990160E+2,-2.542433E+1,-2.415422E+1
7.978881E+2,-2.550913E+1,-2.382248E+1
7.969191E+2,-2.574663E+1,-2.409445E+1
7.980508E+2,-2.513987E+1,-2.350837E+1
7.980499E+2,-2.502713E+1,-2.402194E+1
7.970804E+2,-2.612186E+1,-2.388525E+1
7.977268E+2,-2.545800E+1,-2.394091E+1
7.969205E+2,-2.543900E+1,-2.391858E+1
7.982095E+2,-2.519305E+1,-2.430378E+1
7.962759E+2,-2.535051E+1,-2.386304E+1
7.982090E+2,-2.602371E+1,-2.380449E+1
7.964364E+2,-2.539371E+1,-2.397748E+1
7.986946E+2,-2.490733E+1,-2.408099E+1
7.978879E+2,-2.509642E+1,-2.414801E+1
7.962753E+2,-2.514143E+1,-2.411594E+1
7.967585E+2,-2.558796E+1,-2.397775E+1
7.967610E+2,-2.464469E+1,-2.387689E+1
7.978891E+2,-2.508257E+1,-2.372549E+1
7.974033E+2,-2.536867E+1,-2.422512E+1
7.974040E+2,-2.537064E+1,-2.395027E+1
7.970811E+2,-2.506931E+1,-2.438701E+1
7.965982E+2,-2.503820E+1,-2.418346E+1
7.972434E+2,-2.511691E+1,-2.399775E+1
7.972421E+2,-2.521821E+1,-2.443465E+1
7.972430E+2,-2.490044E+1,-2.425260E+1
7.977275E+2,-2.517009E+1,-2.385777E+1
7.974052E+2,-2.495832E+1,-2.402959E+1
7.985338E+2,-2.476480E+1,-2.404346E+1
7.969204E+2,-2.481918E+1,-2.434942E+1
7.983715E+2,-2.492747E+1,-2.434941E+1
7.962759E+2,-2.535826E+1,-2.377976E+1
7.969198E+2,-2.514664E+1,-2.426825E+1
7.974035E+2,-2.548967E+1,-2.403522E+1
7.969203E+2,-2.491632E+1,-2.426628E+1
7.977278E+2,-2.474741E+1,-2.401952E+1
7.962744E+2,-2.515321E+1,-2.437305E+1
7.970819E+2,-2.518861E+1,-2.404517E+1
7.954695E+2,-2.525208E+1,-2.409230E+1
7.965965E+2,-2.557831E+1,-2.427628E+1
7.978886E+2,-2.469402E+1,-2.432994E+1
7.982119E+2,-2.468181E+1,-2.397644E+1
7.957908E+2,-2.523743E+1,-2.434756E+1
7.985338E+2,-2.498674E+1,-2.386979E+1
7.988553E+2,-2.486780E+1,-2.437507E+1
7.962746E+2,-2.538610E+1,-2.428228E+1
7.980485E+2,-2.506841E+1,-2.434919E+1
7.969215E+2,-2.515114E+1,-2.383560E+1
7.972429E+2,-2.493429E+1,-2.434163E+1
7.985317E+2,-2.520856E+1,-2.437871E+1
7.980490E+2,-2.485424E+1,-2.435121E+1
7.982117E+2,-2.481250E+1,-2.388944E+1
7.983698E+2,-2.505208E+1,-2.476547E+1
7.980491E+2,-2.495956E+1,-2.435737E+1
7.980477E+2,-2.518325E+1,-2.451089E+1
7.972426E+2,-2.472553E+1,-2.451131E+1
7.965989E+2,-2.473817E+1,-2.418145E+1
7.988547E+2,-2.520267E+1,-2.436313E+1
7.967593E+2,-2.490686E+1,-2.430598E+1
7.975646E+2,-2.525348E+1,-2.432168E+1
7.994988E+2,-2.549454E+1,-2.425236E+1
7.977251E+2,-2.531446E+1,-2.442987E+1
7.988547E+2,-2.521236E+1,-2.428015E+1
7.995011E+2,-2.455834E+1,-2.425637E+1
7.974035E+2,-2.510493E+1,-2.444817E+1
7.975645E+2,-2.515191E+1,-2.431338E+1
7.985317E+2,-2.533739E+1,-2.428190E+1
7.986938E+2,-2.495717E+1,-2.441049E+1
7.990160E+2,-2.484576E+1,-2.456202E+1
7.986939E+2,-2.497473E+1,-2.430954E+1
7.996598E+2,-2.536191E+1,-2.455002E+1
7.983699E+2,-2.507385E+1,-2.465865E+1
7.986930E+2,-2.528592E+1,-2.440639E+1
7.999836E+2,-2.492218E+1,-2.436263E+1
7.990153E+2,-2.526194E+1,-2.455025E+1
7.998226E+2,-2.498767E+1,-2.423261E+1
7.990153E+2,-2.526194E+1,-2.455025E+1
7.998226E+2,-2.498767E+1,-2.423261E+1
7.994988E+2,-2.509889E+1,-2.466424E+1
7.983699E+2,-2.486000E+1,-2.491737E+1
7.991752E+2,-2.530458E+1,-2.467181E+1
7.998211E+2,-2.540103E+1,-2.439993E+1
8.004646E+2,-2.547716E+1,-2.481316E+1
7.999838E+2,-2.492209E+1,-2.426796E+1
7.996602E+2,-2.524500E+1,-2.445129E+1
7.991771E+2,-2.499607E+1,-2.441585E+1
8.006282E+2,-2.500262E+1,-2.432687E+1
7.975641E+2,-2.514213E+1,-2.445542E+1
7.993372E+2,-2.514841E+1,-2.471350E+1
7.998213E+2,-2.529222E+1,-2.438992E+1
7.994985E+2,-2.488103E+1,-2.491041E+1
8.001439E+2,-2.508224E+1,-2.455342E+1
7.993369E+2,-2.536188E+1,-2.453378E+1
7.999834E+2,-2.492244E+1,-2.450239E+1
8.006274E+2,-2.491183E+1,-2.474010E+1
8.003045E+2,-2.512120E+1,-2.458251E+1
7.991744E+2,-2.551476E+1,-2.490642E+1
7.990134E+2,-2.536822E+1,-2.486498E+1
7.996600E+2,-2.492839E+1,-2.475436E+1
7.986920E+2,-2.517659E+1,-2.469361E+1
8.001418E+2,-2.538881E+1,-2.503961E+1
7.980463E+2,-2.540536E+1,-2.479862E+1
7.991755E+2,-2.510658E+1,-2.474272E+1
7.978864E+2,-2.515380E+1,-2.459149E+1
7.993362E+2,-2.536187E+1,-2.477016E+1
7.985288E+2,-2.565835E+1,-2.500354E+1
7.972402E+2,-2.516022E+1,-2.494926E+1
7.993369E+2,-2.514237E+1,-2.476035E+1
7.988506E+2,-2.573893E+1,-2.515295E+1
7.990117E+2,-2.580215E+1,-2.520029E+1
7.978828E+2,-2.535563E+1,-2.552110E+1
7.988514E+2,-2.543795E+1,-2.516703E+1
7.990127E+2,-2.538432E+1,-2.519636E+1
7.985290E+2,-2.576546E+1,-2.492083E+1
7.977205E+2,-2.572669E+1,-2.557267E+1
7.986888E+2,-2.557072E+1,-2.546886E+1
7.973995E+2,-2.585251E+1,-2.499052E+1
7.974001E+2,-2.542165E+1,-2.506135E+1
7.972400E+2,-2.526966E+1,-2.503647E+1
7.970773E+2,-2.554141E+1,-2.516469E+1
7.990124E+2,-2.547305E+1,-2.510733E+1
7.962714E+2,-2.531212E+1,-2.532802E+1
7.972395E+2,-2.527907E+1,-2.503807E+1
7.969181E+2,-2.507135E+1,-2.496758E+1
7.962710E+2,-2.561043E+1,-2.523506E+1
7.967552E+2,-2.555595E+1,-2.509607E+1
7.962701E+2,-2.572152E+1,-2.541709E+1
7.948195E+2,-2.561631E+1,-2.524250E+1
7.977215E+2,-2.604044E+1,-2.506536E+1
7.959486E+2,-2.552724E+1,-2.526323E+1
7.972390E+2,-2.559090E+1,-2.505222E+1
7.959495E+2,-2.530866E+1,-2.517626E+1
7.953019E+2,-2.595576E+1,-2.544398E+1
7.956272E+2,-2.521154E+1,-2.519052E+1
7.961104E+2,-2.536211E+1,-2.521159E+1
7.949813E+2,-2.533960E+1,-2.536942E+1
7.972391E+2,-2.539456E+1,-2.523228E+1
7.972386E+2,-2.536252E+1,-2.531905E+1
7.965939E+2,-2.540343E+1,-2.532794E+1
7.957854E+2,-2.568413E+1,-2.564909E+1
7.967544E+2,-2.553201E+1,-2.537104E+1
7.964313E+2,-2.565531E+1,-2.536313E+1
7.962701E+2,-2.560604E+1,-2.541492E+1
7.975616E+2,-2.535217E+1,-2.513481E+1
7.973996E+2,-2.520327E+1,-2.543110E+1
7.959459E+2,-2.582310E+1,-2.586076E+1
7.970765E+2,-2.562686E+1,-2.543774E+1
7.948179E+2,-2.590886E+1,-2.551412E+1
7.969157E+2,-2.549208E+1,-2.539042E+1
7.978831E+2,-2.512738E+1,-2.554698E+1
7.970761E+2,-2.563642E+1,-2.543949E+1
7.964326E+2,-2.522058E+1,-2.538342E+1
7.972371E+2,-2.567229E+1,-2.565305E+1
7.962686E+2,-2.591814E+1,-2.576933E+1
7.969152E+2,-2.568642E+1,-2.531121E+1
7.962698E+2,-2.538752E+1,-2.575335E+1
7.957864E+2,-2.536201E+1,-2.557000E+1
7.969133E+2,-2.567805E+1,-2.582891E+1
7.957861E+2,-2.576428E+1,-2.556247E+1
7.972372E+2,-2.567226E+1,-2.557201E+1
7.961107E+2,-2.513159E+1,-2.531876E+1
7.957856E+2,-2.588533E+1,-2.557226E+1
7.980437E+2,-2.558955E+1,-2.549357E+1
7.964293E+2,-2.615217E+1,-2.570942E+1
7.969150E+2,-2.557575E+1,-2.564965E+1
7.970739E+2,-2.573737E+1,-2.603817E+1
7.959459E+2,-2.593048E+1,-2.576563E+1
7.953027E+2,-2.573504E+1,-2.536494E+1
7.975580E+2,-2.607614E+1,-2.572523E+1
7.985258E+2,-2.603815E+1,-2.551802E+1
7.972366E+2,-2.566805E+1,-2.572181E+1
7.967512E+2,-2.615378E+1,-2.604333E+1
7.975597E+2,-2.564981E+1,-2.554757E+1
7.973969E+2,-2.592557E+1,-2.578085E+1
7.982034E+2,-2.605101E+1,-2.560554E+1
7.969119E+2,-2.576570E+1,-2.632720E+1
7.967523E+2,-2.572253E+1,-2.586110E+1
7.985237E+2,-2.603230E+1,-2.627365E+1
7.975576E+2,-2.597085E+1,-2.587905E+1
7.986855E+2,-2.619051E+1,-2.597350E+1
7.978799E+2,-2.594859E+1,-2.603249E+1
7.977193E+2,-2.591492E+1,-2.572837E+1
7.978807E+2,-2.574272E+1,-2.601884E+1
7.985240E+2,-2.604008E+1,-2.609589E+1
7.973960E+2,-2.591376E+1,-2.608880E+1
7.988487E+2,-2.550079E+1,-2.582310E+1
7.965895E+2,-2.598842E+1,-2.597345E+1
7.967512E+2,-2.573001E+1,-2.610782E+1
7.972342E+2,-2.629314E+1,-2.595259E+1
7.962667E+2,-2.601513E+1,-2.617038E+1
7.978792E+2,-2.574563E+1,-2.618985E+1
7.975551E+2,-2.638338E+1,-2.636860E+1
7.980400E+2,-2.610475E+1,-2.621735E+1
7.985231E+2,-2.633333E+1,-2.615277E+1
7.990083E+2,-2.574987E+1,-2.609847E+1
7.973950E+2,-2.634191E+1,-2.589450E+1
7.967484E+2,-2.635754E+1,-2.651487E+1
7.993287E+2,-2.638281E+1,-2.633017E+1
7.964272E+2,-2.636246E+1,-2.610644E+1
7.972328E+2,-2.661255E+1,-2.610644E+1
7.980402E+2,-2.610841E+1,-2.602738E+1
7.985232E+2,-2.614925E+1,-2.632255E+1
7.973943E+2,-2.624512E+1,-2.638268E+1
7.972339E+2,-2.639433E+1,-2.591656E+1
7.978775E+2,-2.647576E+1,-2.624894E+1
7.990065E+2,-2.638762E+1,-2.625410E+1
7.972322E+2,-2.650538E+1,-2.643636E+1
7.965886E+2,-2.620510E+1,-2.611563E+1
7.970714E+2,-2.668257E+1,-2.615428E+1
7.988455E+2,-2.612623E+1,-2.621274E+1
7.980389E+2,-2.654515E+1,-2.628238E+1
7.986835E+2,-2.681655E+1,-2.608521E+1
7.975544E+2,-2.638698E+1,-2.642522E+1
7.985227E+2,-2.625196E+1,-2.631038E+1
7.972340E+2,-2.597939E+1,-2.617744E+1
7.983631E+2,-2.598305E+1,-2.600496E+1
7.964265E+2,-2.626135E+1,-2.650796E+1
7.978792E+2,-2.594643E+1,-2.616025E+1
7.973953E+2,-2.622937E+1,-2.605088E+1
7.970712E+2,-2.656301E+1,-2.614196E+1
7.970726E+2,-2.667861E+1,-2.572131E+1
7.982004E+2,-2.625656E+1,-2.613722E+1
7.978784E+2,-2.628132E+1,-2.606110E+1
7.983628E+2,-2.640736E+1,-2.583536E+1
7.970728E+2,-2.635271E+1,-2.578609E+1
7.969111E+2,-2.661575E+1,-2.593527E+1
7.980388E+2,-2.662982E+1,-2.602323E+1
7.961044E+2,-2.659187E+1,-2.598197E+1
7.951358E+2,-2.673753E+1,-2.619589E+1
7.990066E+2,-2.670650E+1,-2.590693E+1
7.962661E+2,-2.664766E+1,-2.604368E+1
7.981992E+2,-2.701255E+1,-2.622662E+1
7.975552E+2,-2.681021E+1,-2.599698E+1
7.985219E+2,-2.697944E+1,-2.604796E+1
7.975547E+2,-2.670300E+1,-2.624378E+1
7.969106E+2,-2.683612E+1,-2.591525E+1
7.983638E+2,-2.620304E+1,-2.558664E+1
7.973950E+2,-2.612362E+1,-2.604044E+1
7.983609E+2,-2.695053E+1,-2.609193E+1
7.990063E+2,-2.692051E+1,-2.590702E+1
7.991677E+2,-2.663466E+1,-2.592403E+1
7.978766E+2,-2.701112E+1,-2.608699E+1
7.978772E+2,-2.711452E+1,-2.590740E+1
7.986828E+2,-2.713143E+1,-2.601020E+1
7.985222E+2,-2.686457E+1,-2.605802E+1
7.990056E+2,-2.692011E+1,-2.599945E+1
7.983624E+2,-2.682376E+1,-2.567970E+1
7.975547E+2,-2.680423E+1,-2.617482E+1
7.991671E+2,-2.695938E+1,-2.595595E+1
7.983612E+2,-2.692663E+1,-2.593805E+1
7.990061E+2,-2.722735E+1,-2.566451E+1
7.983605E+2,-2.682728E+1,-2.621043E+1
7.977167E+2,-2.672815E+1,-2.589207E+1
7.999741E+2,-2.698229E+1,-2.556430E+1
7.975558E+2,-2.680409E+1,-2.575800E+1
7.980376E+2,-2.736575E+1,-2.594850E+1
7.986837E+2,-2.690938E+1,-2.585642E+1
7.983604E+2,-2.724739E+1,-2.587685E+1
7.985214E+2,-2.740752E+1,-2.590618E+1
7.985214E+2,-2.718748E+1,-2.607184E+1
7.985219E+2,-2.708050E+1,-2.599701E+1
7.977139E+2,-2.778751E+1,-2.607186E+1
7.983590E+2,-2.786588E+1,-2.586693E+1
7.978762E+2,-2.741973E+1,-2.594510E+1
7.985232E+2,-2.698138E+1,-2.557080E+1
7.975541E+2,-2.753028E+1,-2.577990E+1
7.977162E+2,-2.737332E+1,-2.573253E+1
7.986837E+2,-2.734157E+1,-2.561809E+1
7.977162E+2,-2.737332E+1,-2.573253E+1
7.986837E+2,-2.734157E+1,-2.561809E+1
7.980376E+2,-2.745500E+1,-2.589553E+1
7.986825E+2,-2.763459E+1,-2.569476E+1
7.988441E+2,-2.759825E+1,-2.558219E+1
7.983596E+2,-2.756063E+1,-2.597974E+1
7.981989E+2,-2.750576E+1,-2.577478E+1
7.990054E+2,-2.743117E+1,-2.570022E+1
7.969082E+2,-2.765787E+1,-2.599881E+1
7.990037E+2,-2.795035E+1,-2.596866E+1
7.994861E+2,-2.819313E+1,-2.607763E+1
7.969087E+2,-2.775120E+1,-2.573780E+1
7.972307E+2,-2.784698E+1,-2.579625E+1
7.972311E+2,-2.763857E+1,-2.580624E+1
7.981972E+2,-2.779888E+1,-2.603518E+1
7.977144E+2,-2.797579E+1,-2.566107E+1
7.981995E+2,-2.759915E+1,-2.561321E+1
7.973921E+2,-2.809454E+1,-2.560271E+1
7.978763E+2,-2.760455E+1,-2.587645E+1
7.994891E+2,-2.755423E+1,-2.565429E+1
7.973917E+2,-2.799128E+1,-2.576856E+1
7.970693E+2,-2.790322E+1,-2.578492E+1
7.965842E+2,-2.817964E+1,-2.609042E+1
7.983585E+2,-2.838143E+1,-2.573327E+1
7.973923E+2,-2.789027E+1,-2.577276E+1
7.969080E+2,-2.784042E+1,-2.581668E+1
7.970688E+2,-2.810598E+1,-2.586608E+1
7.983595E+2,-2.827632E+1,-2.539772E+1
7.977153E+2,-2.776977E+1,-2.558238E+1
7.980366E+2,-2.796081E+1,-2.592359E+1
7.986819E+2,-2.836021E+1,-2.546653E+1
7.965849E+2,-2.817349E+1,-2.574404E+1
7.983582E+2,-2.794705E+1,-2.607244E+1
7.980367E+2,-2.776029E+1,-2.591138E+1
7.980361E+2,-2.817669E+1,-2.581855E+1
7.981969E+2,-2.833634E+1,-2.577467E+1
7.978751E+2,-2.843767E+1,-2.561973E+1
7.970700E+2,-2.789351E+1,-2.559512E+1
7.980349E+2,-2.817252E+1,-2.616790E+1
7.980366E+2,-2.828007E+1,-2.564301E+1
7.977123E+2,-2.882711E+1,-2.583714E+1
7.972301E+2,-2.835317E+1,-2.554727E+1
7.978748E+2,-2.833061E+1,-2.586857E+1
7.994862E+2,-2.817724E+1,-2.597092E+1
7.965854E+2,-2.816204E+1,-2.572447E+1
7.986799E+2,-2.887901E+1,-2.561794E+1
7.983573E+2,-2.858538E+1,-2.589483E+1
7.988407E+2,-2.871148E+1,-2.583454E+1
7.980342E+2,-2.890853E+1,-2.589749E+1
7.991636E+2,-2.892375E+1,-2.557188E+1
7.986802E+2,-2.856187E+1,-2.571463E+1
7.993245E+2,-2.886143E+1,-2.577856E+1
7.994864E+2,-2.858911E+1,-2.564406E+1
7.969058E+2,-2.857535E+1,-2.605583E+1
7.978739E+2,-2.887149E+1,-2.552051E+1
7.990023E+2,-2.876443E+1,-2.578119E+1
7.991638E+2,-2.902665E+1,-2.540229E+1
7.999687E+2,-2.872722E+1,-2.609242E+1
7.993239E+2,-2.938390E+1,-2.542739E+1
7.994868E+2,-2.879313E+1,-2.538594E+1
7.996469E+2,-2.884764E+1,-2.576803E+1
7.975508E+2,-2.854607E+1,-2.602466E+1
7.983561E+2,-2.899173E+1,-2.595375E+1
7.986782E+2,-2.908083E+1,-2.595104E+1
7.991630E+2,-2.880890E+1,-2.590101E+1
7.981938E+2,-2.946841E+1,-2.593445E+1
7.999687E+2,-2.902749E+1,-2.565274E+1
7.980327E+2,-2.888214E+1,-2.623059E+1
7.985178E+2,-2.893323E+1,-2.583112E+1
7.998078E+2,-2.877323E+1,-2.579696E+1
7.983556E+2,-2.908273E+1,-2.596352E+1
7.993241E+2,-2.875226E+1,-2.585709E+1
7.996447E+2,-2.946681E+1,-2.592327E+1
7.990001E+2,-2.947713E+1,-2.586777E+1
7.981935E+2,-2.945047E+1,-2.602522E+1
7.999681E+2,-2.933438E+1,-2.575552E+1
7.993219E+2,-2.935993E+1,-2.610332E+1
8.001279E+2,-2.979592E+1,-2.578645E+1
7.991606E+2,-2.940845E+1,-2.608014E+1
7.977099E+2,-2.952478E+1,-2.582661E+1
7.991597E+2,-2.981850E+1,-2.607026E+1
7.991619E+2,-2.929598E+1,-2.580823E+1
7.985147E+2,-2.933931E+1,-2.651366E+1
7.978708E+2,-2.987918E+1,-2.576327E+1
7.981935E+2,-2.942863E+1,-2.601128E+1
7.996438E+2,-2.933034E+1,-2.635492E+1
7.986760E+2,-2.979015E+1,-2.611862E+1
7.988351E+2,-3.014290E+1,-2.632876E+1
7.985140E+2,-3.005261E+1,-2.608333E+1
7.989969E+2,-2.985113E+1,-2.653182E+1
7.991592E+2,-2.981055E+1,-2.622184E+1
7.991592E+2,-3.001448E+1,-2.604432E+1
8.002842E+2,-3.055201E+1,-2.680938E+1
7.994814E+2,-2.989363E+1,-2.628017E+1
7.993198E+2,-3.005058E+1,-2.607711E+1
7.985125E+2,-3.022495E+1,-2.639067E+1
7.980298E+2,-3.008009E+1,-2.629168E+1
7.994814E+2,-3.019824E+1,-2.594502E+1
7.989976E+2,-2.973840E+1,-2.642128E+1
7.989967E+2,-3.036617E+1,-2.616282E+1
7.996425E+2,-2.981109E+1,-2.630701E+1
7.989973E+2,-2.973816E+1,-2.643498E+1
7.977065E+2,-3.051088E+1,-2.620146E+1
7.980283E+2,-3.050787E+1,-2.627729E+1
7.985120E+2,-3.033393E+1,-2.647551E+1
7.983516E+2,-3.048211E+1,-2.619213E+1
7.981904E+2,-3.014000E+1,-2.633248E+1
7.988337E+2,-3.042053E+1,-2.665027E+1
7.977058E+2,-3.010778E+1,-2.664372E+1
7.986726E+2,-3.048535E+1,-2.659543E+1
7.991572E+2,-3.040847E+1,-2.637135E+1
7.975457E+2,-3.004758E+1,-2.635599E+1
7.991572E+2,-3.040847E+1,-2.637135E+1
7.975457E+2,-3.004758E+1,-2.635599E+1
7.978671E+2,-3.045592E+1,-2.641628E+1
7.980284E+2,-3.062129E+1,-2.627960E+1
7.968976E+2,-3.090412E+1,-2.677055E+1
7.986718E+2,-3.089751E+1,-2.659351E+1
7.991552E+2,-3.124620E+1,-2.645023E+1
7.980267E+2,-3.101346E+1,-2.636410E+1
7.986722E+2,-3.047116E+1,-2.660117E+1
7.977057E+2,-3.062361E+1,-2.629008E+1
7.977045E+2,-3.072675E+1,-2.662779E+1
7.981899E+2,-3.055659E+1,-2.622980E+1
7.970586E+2,-3.074792E+1,-2.698953E+1
7.973817E+2,-3.083872E+1,-2.672776E+1
7.980267E+2,-3.092249E+1,-2.652807E+1
7.991575E+2,-3.039686E+1,-2.635170E+1
7.973829E+2,-3.073332E+1,-2.629080E+1
7.978656E+2,-3.076726E+1,-2.667092E+1
7.967357E+2,-3.106793E+1,-2.674512E+1
7.980280E+2,-3.039501E+1,-2.653205E+1
7.977032E+2,-3.080809E+1,-2.695755E+1
7.994771E+2,-3.122346E+1,-2.661883E+1
7.975433E+2,-3.077758E+1,-2.648775E+1
7.970598E+2,-3.073160E+1,-2.638025E+1
7.980255E+2,-3.111457E+1,-2.669168E+1
7.972199E+2,-3.088538E+1,-2.677147E+1
7.981877E+2,-3.084970E+1,-2.665194E+1
7.970591E+2,-3.094653E+1,-2.664360E+1
7.980269E+2,-3.100171E+1,-2.634827E+1
7.973809E+2,-3.092585E+1,-2.687961E+1
7.959297E+2,-3.114262E+1,-2.671605E+1
7.973818E+2,-3.104312E+1,-2.644687E+1
7.978644E+2,-3.084260E+1,-2.700652E+1
7.973832E+2,-3.059689E+1,-2.645118E+1
7.975410E+2,-3.129147E+1,-2.692241E+1
7.972197E+2,-3.129809E+1,-2.642944E+1
7.981880E+2,-3.084191E+1,-2.656917E+1
7.967355E+2,-3.127059E+1,-2.665614E+1
7.959283E+2,-3.113674E+1,-2.723080E+1
7.978637E+2,-3.148505E+1,-2.666077E+1
7.967357E+2,-3.114385E+1,-2.680652E+1
7.970573E+2,-3.156161E+1,-2.662527E+1
7.973824E+2,-3.091016E+1,-2.637990E+1
7.952826E+2,-3.147837E+1,-2.716966E+1
7.967348E+2,-3.126090E+1,-2.697647E+1
7.960906E+2,-3.117502E+1,-2.676909E+1
7.959290E+2,-3.133136E+1,-2.671587E+1
7.977024E+2,-3.132377E+1,-2.679355E+1
7.981863E+2,-3.145848E+1,-2.665399E+1
7.975421E+2,-3.127189E+1,-2.657287E+1
7.981877E+2,-3.093715E+1,-2.664414E+1
7.975414E+2,-3.117026E+1,-2.674640E+1
7.962499E+2,-3.163639E+1,-2.696411E+1
7.965740E+2,-3.110714E+1,-2.686821E+1
7.975411E+2,-3.126343E+1,-2.675831E+1
7.965732E+2,-3.151848E+1,-2.686030E+1
7.977024E+2,-3.142694E+1,-2.670064E+1
7.972189E+2,-3.107765E+1,-2.684221E+1
7.959288E+2,-3.155410E+1,-2.665684E+1
7.957686E+2,-3.117772E+1,-2.660973E+1
7.970562E+2,-3.145235E+1,-2.706817E+1
7.962501E+2,-3.141968E+1,-2.704712E+1
7.977014E+2,-3.140878E+1,-2.696918E+1
7.965715E+2,-3.183011E+1,-2.713122E+1
7.970567E+2,-3.123216E+1,-2.714538E+1
7.972177E+2,-3.148659E+1,-2.693717E+1
7.959285E+2,-3.142479E+1,-2.680499E+1
7.968954E+2,-3.140016E+1,-2.695015E+1
7.952826E+2,-3.167937E+1,-2.702333E+1
7.951227E+2,-3.130853E+1,-2.679373E+1
7.965730E+2,-3.151414E+1,-2.679693E+1
7.977019E+2,-3.151396E+1,-2.670443E+1
7.956044E+2,-3.188318E+1,-2.707539E+1
