Name,Unit,Start_time,Time_increment,Length
General_Fz,N,1904/1/1 8:00:00,1.000000E-3,30000
General_COPx,mm,1904/1/1 8:00:00,1.000000E-3,30000
General_COPy,mm,1904/1/1 8:00:00,1.000000E-3,30000

General_Fz,General_COPx,General_COPy
7.970519E+2,-4.872293E+1,-1.429800E+1
7.967321E+2,-4.853875E+1,-1.378827E+1
7.986651E+2,-4.832104E+1,-1.435768E+1
7.972145E+2,-4.876805E+1,-1.398605E+1
7.956008E+2,-4.896268E+1,-1.428008E+1
7.959237E+2,-4.873172E+1,-1.419090E+1
7.981809E+2,-4.922975E+1,-1.382081E+1
7.970526E+2,-4.882850E+1,-1.411436E+1
7.980199E+2,-4.854451E+1,-1.419753E+1
7.968888E+2,-4.930770E+1,-1.451941E+1
7.975355E+2,-4.905338E+1,-1.406890E+1
7.967287E+2,-4.937254E+1,-1.412391E+1
7.972139E+2,-4.877177E+1,-1.408483E+1
7.972137E+2,-4.875597E+1,-1.416385E+1
7.976971E+2,-4.899889E+1,-1.403764E+1
7.964076E+2,-4.875473E+1,-1.413776E+1
7.965704E+2,-4.846582E+1,-1.383733E+1
7.981810E+2,-4.869415E+1,-1.407122E+1
7.976965E+2,-4.888589E+1,-1.437339E+1
7.973752E+2,-4.837037E+1,-1.455161E+1
7.975334E+2,-4.989261E+1,-1.407076E+1
7.985033E+2,-4.888514E+1,-1.423168E+1
7.980194E+2,-4.916168E+1,-1.404402E+1
7.968912E+2,-4.898026E+1,-1.400358E+1
7.978572E+2,-4.923174E+1,-1.415598E+1
7.964056E+2,-4.936668E+1,-1.432575E+1
7.975349E+2,-4.935921E+1,-1.416803E+1
7.976960E+2,-4.939990E+1,-1.420966E+1
7.964049E+2,-4.979197E+1,-1.424270E+1
7.981805E+2,-4.941626E+1,-1.381690E+1
7.975334E+2,-4.965672E+1,-1.434172E+1
7.978576E+2,-4.922591E+1,-1.409112E+1
7.976953E+2,-4.961597E+1,-1.421947E+1
7.965670E+2,-4.962003E+1,-1.410834E+1
7.976967E+2,-4.907427E+1,-1.411856E+1
7.976951E+2,-4.949083E+1,-1.429828E+1
7.967283E+2,-4.924929E+1,-1.433391E+1
7.981786E+2,-4.972143E+1,-1.416022E+1
7.985031E+2,-4.918026E+1,-1.398900E+1
7.986632E+2,-4.921848E+1,-1.420382E+1
7.972107E+2,-4.989330E+1,-1.426060E+1
7.975333E+2,-4.998002E+1,-1.409276E+1
7.978569E+2,-4.899766E+1,-1.443459E+1
7.975342E+2,-4.955525E+1,-1.408872E+1
7.965677E+2,-4.949705E+1,-1.401749E+1
7.985037E+2,-4.926134E+1,-1.365349E+1
7.976958E+2,-4.969507E+1,-1.388162E+1
7.960823E+2,-4.999675E+1,-1.398497E+1
7.970504E+2,-4.963040E+1,-1.413807E+1
7.964045E+2,-4.997685E+1,-1.424080E+1
7.972122E+2,-4.935317E+1,-1.410259E+1
7.978576E+2,-4.951547E+1,-1.383439E+1
7.965657E+2,-4.991618E+1,-1.436352E+1
7.964047E+2,-5.007814E+1,-1.407261E+1
7.965657E+2,-4.991618E+1,-1.436352E+1
7.964047E+2,-5.007814E+1,-1.407261E+1
7.972119E+2,-4.986938E+1,-1.383975E+1
7.975345E+2,-4.963493E+1,-1.401002E+1
7.980170E+2,-5.028986E+1,-1.387206E+1
7.976961E+2,-4.968134E+1,-1.380276E+1
7.975345E+2,-4.964707E+1,-1.409915E+1
7.985020E+2,-4.978299E+1,-1.399914E+1
7.980181E+2,-4.988534E+1,-1.388010E+1
7.978562E+2,-4.982919E+1,-1.419020E+1
7.975328E+2,-5.016695E+1,-1.426298E+1
7.967272E+2,-5.005552E+1,-1.398158E+1
7.986619E+2,-4.993214E+1,-1.420603E+1
7.973730E+2,-4.991621E+1,-1.396861E+1
7.967294E+2,-4.963289E+1,-1.373294E+1
7.986641E+2,-4.951604E+1,-1.379400E+1
7.989857E+2,-4.971162E+1,-1.385500E+1
7.978564E+2,-5.002531E+1,-1.382440E+1
7.976946E+2,-4.998481E+1,-1.406941E+1
7.968893E+2,-5.019944E+1,-1.359431E+1
7.970502E+2,-4.992034E+1,-1.397811E+1
7.973730E+2,-4.988243E+1,-1.396861E+1
7.970511E+2,-4.982117E+1,-1.380027E+1
7.978557E+2,-5.023376E+1,-1.401038E+1
7.965652E+2,-5.030705E+1,-1.402097E+1
7.967268E+2,-5.035157E+1,-1.390864E+1
7.972105E+2,-5.006384E+1,-1.409854E+1
7.986620E+2,-5.034419E+1,-1.378187E+1
7.975336E+2,-5.045683E+1,-1.376541E+1
7.957606E+2,-5.031617E+1,-1.374992E+1
7.965665E+2,-5.001142E+1,-1.395023E+1
7.978557E+2,-5.043790E+1,-1.376744E+1
7.972112E+2,-5.038382E+1,-1.376295E+1
7.962438E+2,-5.043723E+1,-1.369270E+1
7.968879E+2,-5.050157E+1,-1.393454E+1
7.962444E+2,-5.022230E+1,-1.353833E+1
7.968882E+2,-5.040033E+1,-1.393864E+1
7.947930E+2,-5.016433E+1,-1.384985E+1
7.962439E+2,-5.044136E+1,-1.369681E+1
7.967285E+2,-5.025053E+1,-1.347173E+1
7.967270E+2,-5.034385E+1,-1.390278E+1
7.947924E+2,-5.049104E+1,-1.384799E+1
7.944702E+2,-5.059930E+1,-1.369920E+1
7.957614E+2,-5.010128E+1,-1.357961E+1
7.964049E+2,-5.037817E+1,-1.372831E+1
7.970503E+2,-5.044083E+1,-1.364032E+1
7.952767E+2,-5.071213E+1,-1.354751E+1
7.951166E+2,-5.035123E+1,-1.342048E+1
7.965653E+2,-5.072471E+1,-1.376813E+1
7.960823E+2,-5.081824E+1,-1.349274E+1
7.954368E+2,-5.095710E+1,-1.359096E+1
7.960823E+2,-5.049226E+1,-1.374806E+1
7.967272E+2,-5.065383E+1,-1.364181E+1
7.957606E+2,-5.050705E+1,-1.358966E+1
7.952756E+2,-5.048879E+1,-1.389581E+1
7.959225E+2,-5.013372E+1,-1.353416E+1
7.962432E+2,-5.073928E+1,-1.360757E+1
7.960825E+2,-5.049420E+1,-1.366089E+1
7.951158E+2,-5.054991E+1,-1.333291E+1
7.960819E+2,-5.080625E+1,-1.356777E+1
7.955988E+2,-5.079257E+1,-1.346447E+1
7.952780E+2,-5.038359E+1,-1.320657E+1
7.965662E+2,-5.061561E+1,-1.361212E+1
7.973734E+2,-5.072387E+1,-1.312089E+1
7.959222E+2,-5.055539E+1,-1.337000E+1
7.960840E+2,-5.070122E+1,-1.305748E+1
7.959210E+2,-5.066252E+1,-1.362315E+1
7.959220E+2,-5.065907E+1,-1.344137E+1
7.973740E+2,-5.041271E+1,-1.331112E+1
7.957621E+2,-5.061059E+1,-1.298183E+1
7.951174E+2,-5.023375E+1,-1.318083E+1
7.954370E+2,-5.128360E+1,-1.334158E+1
7.967269E+2,-5.108302E+1,-1.340275E+1
7.956003E+2,-5.067730E+1,-1.303682E+1
7.965657E+2,-5.081798E+1,-1.351886E+1
7.957594E+2,-5.061628E+1,-1.383083E+1
7.957611E+2,-5.082533E+1,-1.315800E+1
7.962455E+2,-5.042155E+1,-1.319241E+1
7.973727E+2,-5.082311E+1,-1.330080E+1
7.967289E+2,-5.043562E+1,-1.330791E+1
7.970511E+2,-5.074844E+1,-1.305526E+1
7.986642E+2,-5.022168E+1,-1.318836E+1
7.967292E+2,-5.045139E+1,-1.314774E+1
7.968889E+2,-5.099394E+1,-1.310828E+1
7.960837E+2,-5.070537E+1,-1.324176E+1
7.960840E+2,-5.091020E+1,-1.299257E+1
7.960825E+2,-5.101305E+1,-1.324341E+1
7.964075E+2,-5.078393E+1,-1.264281E+1
7.964067E+2,-5.067070E+1,-1.296709E+1
7.970516E+2,-5.105849E+1,-1.272748E+1
7.976973E+2,-5.078904E+1,-1.270326E+1
7.959232E+2,-5.075254E+1,-1.294068E+1
7.964064E+2,-5.087128E+1,-1.288993E+1
7.972115E+2,-5.097926E+1,-1.310099E+1
7.968890E+2,-5.121262E+1,-1.300748E+1
7.972134E+2,-5.098362E+1,-1.257952E+1
7.968912E+2,-5.110389E+1,-1.249185E+1
7.976975E+2,-5.048127E+1,-1.277797E+1
7.962451E+2,-5.082100E+1,-1.294306E+1
7.975338E+2,-5.148461E+1,-1.282897E+1
7.967285E+2,-5.127198E+1,-1.279384E+1
7.978589E+2,-5.050965E+1,-1.265396E+1
7.975345E+2,-5.117131E+1,-1.291607E+1
7.970516E+2,-5.104857E+1,-1.271151E+1
7.981814E+2,-5.069151E+1,-1.255805E+1
7.980186E+2,-5.087128E+1,-1.295245E+1
7.967280E+2,-5.147835E+1,-1.272257E+1
7.975359E+2,-5.127260E+1,-1.239860E+1
7.951160E+2,-5.137822E+1,-1.274083E+1
7.981801E+2,-5.090532E+1,-1.273943E+1
7.970508E+2,-5.080993E+1,-1.306518E+1
7.975356E+2,-5.104630E+1,-1.257036E+1
7.970508E+2,-5.080993E+1,-1.306518E+1
7.975356E+2,-5.104630E+1,-1.257036E+1
7.962462E+2,-5.114323E+1,-1.244085E+1
7.975350E+2,-5.094098E+1,-1.283297E+1
7.973757E+2,-5.080744E+1,-1.227950E+1
7.983427E+2,-5.063077E+1,-1.261389E+1
7.975359E+2,-5.093531E+1,-1.266939E+1
7.981827E+2,-5.080053E+1,-1.197587E+1
7.978589E+2,-5.104127E+1,-1.222742E+1
7.973754E+2,-5.122419E+1,-1.203850E+1
7.973759E+2,-5.100012E+1,-1.211969E+1
7.964067E+2,-5.127660E+1,-1.238744E+1
7.965695E+2,-5.122004E+1,-1.218682E+1
7.965698E+2,-5.080072E+1,-1.235684E+1
7.964091E+2,-5.085191E+1,-1.214684E+1
7.968923E+2,-5.109196E+1,-1.209678E+1
7.964088E+2,-5.108037E+1,-1.205970E+1
7.968895E+2,-5.131398E+1,-1.278044E+1
7.967307E+2,-5.106949E+1,-1.224268E+1
7.960859E+2,-5.089205E+1,-1.224850E+1
7.960855E+2,-5.109690E+1,-1.225461E+1
7.960852E+2,-5.141310E+1,-1.216160E+1
7.959247E+2,-5.107496E+1,-1.229606E+1
7.965691E+2,-5.113059E+1,-1.237084E+1
7.962477E+2,-5.104814E+1,-1.212679E+1
7.970545E+2,-5.061592E+1,-1.214677E+1
7.967325E+2,-5.054102E+1,-1.197562E+1
7.967297E+2,-5.136536E+1,-1.231764E+1
7.959259E+2,-5.085623E+1,-1.205074E+1
7.967336E+2,-5.063865E+1,-1.164973E+1
7.956025E+2,-5.099005E+1,-1.222579E+1
7.952817E+2,-5.080020E+1,-1.188639E+1
7.959259E+2,-5.085173E+1,-1.189014E+1
7.964090E+2,-5.076989E+1,-1.208527E+1
7.956023E+2,-5.131811E+1,-1.198021E+1
7.964103E+2,-5.056160E+1,-1.191151E+1
7.959261E+2,-5.064912E+1,-1.204850E+1
7.949597E+2,-5.039662E+1,-1.199030E+1
7.962475E+2,-5.115136E+1,-1.204158E+1
7.947975E+2,-5.025863E+1,-1.246161E+1
7.962494E+2,-5.063675E+1,-1.189161E+1
7.964100E+2,-5.035706E+1,-1.226183E+1
7.968956E+2,-5.017078E+1,-1.189006E+1
7.946352E+2,-5.105662E+1,-1.225910E+1
7.962501E+2,-5.063076E+1,-1.163637E+1
7.957653E+2,-5.082548E+1,-1.176101E+1
7.964112E+2,-5.068295E+1,-1.159533E+1
7.962505E+2,-5.032271E+1,-1.174146E+1
7.949598E+2,-5.083898E+1,-1.175297E+1
7.962495E+2,-5.053708E+1,-1.181231E+1
7.957677E+2,-5.040409E+1,-1.135360E+1
7.949612E+2,-5.031135E+1,-1.166575E+1
7.956054E+2,-5.090656E+1,-1.130925E+1
7.970574E+2,-5.055681E+1,-1.141822E+1
7.960908E+2,-5.028423E+1,-1.125593E+1
7.970565E+2,-5.043736E+1,-1.169088E+1
7.962509E+2,-5.044402E+1,-1.156538E+1
7.959302E+2,-4.971706E+1,-1.157629E+1
7.970577E+2,-5.014168E+1,-1.158612E+1
7.959286E+2,-5.025161E+1,-1.156598E+1
7.959286E+2,-5.024961E+1,-1.158000E+1
7.972192E+2,-5.027345E+1,-1.138723E+1
7.968959E+2,-5.050235E+1,-1.145890E+1
7.970590E+2,-5.011980E+1,-1.117715E+1
7.960893E+2,-5.050887E+1,-1.160021E+1
7.975416E+2,-5.066967E+1,-1.103075E+1
7.957684E+2,-5.031475E+1,-1.127261E+1
7.970594E+2,-4.991935E+1,-1.117118E+1
7.962537E+2,-5.022390E+1,-1.097233E+1
7.959301E+2,-5.014479E+1,-1.140028E+1
7.959312E+2,-5.014258E+1,-1.088543E+1
7.967380E+2,-4.984637E+1,-1.091685E+1
7.967368E+2,-5.036659E+1,-1.084958E+1
7.973813E+2,-5.031770E+1,-1.099660E+1
7.962518E+2,-5.034476E+1,-1.139734E+1
7.970591E+2,-5.012970E+1,-1.108010E+1
7.970577E+2,-5.076932E+1,-1.117331E+1
7.964170E+2,-4.965031E+1,-1.067236E+1
7.977040E+2,-5.019818E+1,-1.108504E+1
7.980276E+2,-4.975529E+1,-1.098957E+1
7.967375E+2,-5.027542E+1,-1.075274E+1
7.978660E+2,-5.003424E+1,-1.093148E+1
7.973837E+2,-4.968499E+1,-1.083503E+1
7.977062E+2,-4.988496E+1,-1.066268E+1
7.964158E+2,-5.017091E+1,-1.066832E+1
7.978677E+2,-4.992341E+1,-1.052314E+1
7.973841E+2,-5.001033E+1,-1.040018E+1
7.962542E+2,-5.024181E+1,-1.079420E+1
7.986755E+2,-4.971760E+1,-1.021781E+1
7.973838E+2,-5.000648E+1,-1.057420E+1
7.972223E+2,-5.038669E+1,-1.028077E+1
7.973837E+2,-5.022087E+1,-1.041825E+1
7.973846E+2,-5.023291E+1,-1.015353E+1
7.973832E+2,-5.022303E+1,-1.066527E+1
7.975437E+2,-5.046731E+1,-1.053523E+1
7.981907E+2,-4.968318E+1,-1.052891E+1
7.983516E+2,-5.005891E+1,-1.047852E+1
7.983514E+2,-5.015786E+1,-1.039154E+1
7.975466E+2,-4.995774E+1,-1.011898E+1
7.981923E+2,-4.990749E+1,-9.935083E+0
7.985143E+2,-4.967331E+1,-1.027639E+1
7.977067E+2,-5.041313E+1,-1.024245E+1
7.977070E+2,-5.051596E+1,-9.912463E+0
7.972233E+2,-4.998381E+1,-1.029882E+1
7.996431E+2,-4.996796E+1,-9.961088E+0
7.967408E+2,-5.005343E+1,-1.000201E+1
7.977072E+2,-4.988898E+1,-1.033706E+1
7.991586E+2,-5.005840E+1,-1.009812E+1
7.994797E+2,-5.044806E+1,-1.026153E+1
7.989964E+2,-5.022024E+1,-1.032614E+1
7.989977E+2,-5.033340E+1,-9.906525E+0
7.985140E+2,-4.990486E+1,-1.010445E+1
7.999635E+2,-5.058854E+1,-1.014410E+1
7.991578E+2,-5.049215E+1,-1.002330E+1
7.985125E+2,-5.072943E+1,-1.004160E+1
7.989971E+2,-4.981410E+1,-1.042286E+1
7.996416E+2,-5.040107E+1,-1.005151E+1
7.989967E+2,-5.013097E+1,-1.024721E+1
7.999640E+2,-4.996515E+1,-1.040795E+1
8.006096E+2,-5.023709E+1,-9.980379E+0
7.994805E+2,-5.056659E+1,-9.865553E+0
8.006090E+2,-5.024498E+1,-1.014956E+1
7.994796E+2,-5.068370E+1,-1.020870E+1
8.010917E+2,-5.066787E+1,-1.010292E+1
8.002869E+2,-5.014882E+1,-1.016380E+1
8.010928E+2,-5.047248E+1,-1.002855E+1
7.991569E+2,-5.028398E+1,-1.046883E+1
8.006102E+2,-4.992696E+1,-1.008306E+1
8.007712E+2,-5.050276E+1,-9.690294E+0
7.996431E+2,-5.020150E+1,-9.827507E+0
7.998020E+2,-5.055602E+1,-1.021224E+1
7.999655E+2,-5.007256E+1,-9.992948E+0
8.002861E+2,-5.057780E+1,-1.007905E+1
8.004481E+2,-5.032385E+1,-1.021225E+1
8.012556E+2,-4.999748E+1,-9.984555E+0
7.994803E+2,-5.017077E+1,-1.030520E+1
8.009319E+2,-5.011836E+1,-1.023428E+1
8.009306E+2,-5.054283E+1,-1.024985E+1
7.989966E+2,-5.056498E+1,-1.010377E+1
7.999637E+2,-5.061222E+1,-1.008521E+1
7.993177E+2,-5.054022E+1,-1.042442E+1
7.993200E+2,-5.034031E+1,-9.849167E+0
8.009330E+2,-5.013029E+1,-9.898002E+0
7.991578E+2,-5.039540E+1,-1.022886E+1
7.981896E+2,-5.097989E+1,-9.980645E+0
7.988368E+2,-5.032467E+1,-9.813078E+0
7.993193E+2,-5.044529E+1,-1.001072E+1
7.988346E+2,-5.052821E+1,-1.022668E+1
8.002878E+2,-5.048111E+1,-9.652034E+0
7.988354E+2,-5.021931E+1,-1.021883E+1
7.996431E+2,-5.021534E+1,-9.831466E+0
7.991567E+2,-5.092963E+1,-1.004302E+1
8.006092E+2,-5.025704E+1,-1.015763E+1
7.999655E+2,-5.040664E+1,-9.656020E+0
7.989960E+2,-5.078862E+1,-1.001077E+1
7.994784E+2,-5.090324E+1,-1.037397E+1
7.998034E+2,-5.057207E+1,-9.778928E+0
7.989967E+2,-5.066792E+1,-9.928150E+0
7.981923E+2,-5.056798E+1,-9.540826E+0
7.991577E+2,-5.071209E+1,-9.954515E+0
7.994796E+2,-5.070353E+1,-1.020668E+1
7.981906E+2,-5.056581E+1,-1.005179E+1
7.975450E+2,-5.071375E+1,-1.005984E+1
7.986730E+2,-5.068994E+1,-1.016631E+1
7.993181E+2,-5.064532E+1,-1.024304E+1
7.980286E+2,-5.104903E+1,-9.914515E+0
7.980297E+2,-5.031290E+1,-1.000113E+1
7.993181E+2,-5.086902E+1,-1.006356E+1
7.993200E+2,-5.022397E+1,-1.006195E+1
8.001243E+2,-5.056350E+1,-1.035367E+1
7.991584E+2,-5.060114E+1,-9.782949E+0
7.989952E+2,-5.077438E+1,-1.016013E+1
7.980291E+2,-5.063061E+1,-1.008434E+1
7.981907E+2,-5.067254E+1,-9.771008E+0
7.983505E+2,-5.123215E+1,-9.811353E+0
7.978673E+2,-5.078860E+1,-1.011684E+1
7.989960E+2,-5.066405E+1,-1.015064E+1
7.991560E+2,-5.100913E+1,-1.027358E+1
7.993186E+2,-5.054239E+1,-1.015433E+1
7.986729E+2,-5.078752E+1,-1.024152E+1
7.993180E+2,-5.095424E+1,-1.006361E+1
7.975440E+2,-5.113239E+1,-1.003581E+1
7.972211E+2,-5.081156E+1,-1.037569E+1
7.988347E+2,-5.072458E+1,-1.002930E+1
7.975444E+2,-5.090009E+1,-1.003770E+1
7.978666E+2,-5.077431E+1,-1.019938E+1
7.978658E+2,-5.120288E+1,-1.019745E+1
7.975437E+2,-5.111469E+1,-1.021377E+1
7.988337E+2,-5.081938E+1,-1.018869E+1
7.970620E+2,-5.055703E+1,-9.914597E+0
7.978665E+2,-5.065934E+1,-1.035927E+1
7.978663E+2,-5.119297E+1,-1.003964E+1
7.980277E+2,-5.122320E+1,-9.896260E+0
7.978668E+2,-5.065940E+1,-1.027645E+1
7.993161E+2,-5.135401E+1,-1.031171E+1
7.994791E+2,-5.087159E+1,-1.008190E+1
7.981879E+2,-5.117023E+1,-1.035508E+1
7.981880E+2,-5.116048E+1,-1.035320E+1
7.977058E+2,-5.082375E+1,-1.015340E+1
7.975435E+2,-5.098734E+1,-1.019747E+1
7.985104E+2,-5.125261E+1,-1.027801E+1
7.986722E+2,-5.096763E+1,-1.023936E+1
7.985104E+2,-5.125261E+1,-1.027801E+1
7.986722E+2,-5.096763E+1,-1.023936E+1
7.985099E+2,-5.144488E+1,-1.026401E+1
7.968982E+2,-5.123714E+1,-1.012078E+1
7.986722E+2,-5.107443E+1,-1.006755E+1
7.986707E+2,-5.159593E+1,-1.032025E+1
7.983488E+2,-5.109119E+1,-1.039912E+1
7.978649E+2,-5.105797E+1,-1.053896E+1
7.985111E+2,-5.123650E+1,-9.934469E+0
7.972213E+2,-5.099609E+1,-1.012270E+1
7.968978E+2,-5.112037E+1,-1.045511E+1
7.968979E+2,-5.101675E+1,-1.036386E+1
7.968971E+2,-5.175171E+1,-1.011490E+1
7.985104E+2,-5.143101E+1,-1.009237E+1
7.993149E+2,-5.153815E+1,-1.055400E+1
7.972211E+2,-5.108999E+1,-1.028310E+1
7.988337E+2,-5.108924E+1,-1.009825E+1
7.972201E+2,-5.150062E+1,-1.020387E+1
7.970590E+2,-5.145632E+1,-1.015339E+1
7.972195E+2,-5.119883E+1,-1.062269E+1
7.965759E+2,-5.133197E+1,-1.013332E+1
7.985101E+2,-5.131595E+1,-1.026996E+1
7.973812E+2,-5.154063E+1,-1.016517E+1
7.967348E+2,-5.158654E+1,-1.068572E+1
7.968988E+2,-5.119806E+1,-1.010934E+1
7.968994E+2,-5.109066E+1,-9.951134E+0
7.962535E+2,-5.125728E+1,-1.014940E+1
7.978656E+2,-5.125824E+1,-1.012040E+1
7.977041E+2,-5.152580E+1,-1.007421E+1
7.972206E+2,-5.138944E+1,-1.011491E+1
7.977051E+2,-5.120647E+1,-9.993366E+0
7.967360E+2,-5.168610E+1,-1.024880E+1
7.978646E+2,-5.156407E+1,-1.036343E+1
7.956061E+2,-5.170087E+1,-1.064857E+1
7.973802E+2,-5.185215E+1,-1.023607E+1
7.968954E+2,-5.225810E+1,-1.029484E+1
7.975421E+2,-5.168238E+1,-1.029081E+1
7.965735E+2,-5.152227E+1,-1.064718E+1
7.975406E+2,-5.210271E+1,-1.037146E+1
7.980257E+2,-5.170899E+1,-1.015678E+1
7.960920E+2,-5.151326E+1,-1.001786E+1
7.970584E+2,-5.154192E+1,-1.033349E+1
7.980255E+2,-5.159803E+1,-1.032263E+1
7.972195E+2,-5.189557E+1,-1.004784E+1
7.967361E+2,-5.157476E+1,-1.024874E+1
7.975408E+2,-5.167997E+1,-1.063224E+1
7.962512E+2,-5.207786E+1,-1.012510E+1
7.981865E+2,-5.184822E+1,-1.019114E+1
7.975404E+2,-5.210678E+1,-1.045844E+1
7.968966E+2,-5.194059E+1,-1.021204E+1
7.968971E+2,-5.193063E+1,-1.004407E+1
7.981858E+2,-5.195332E+1,-1.036689E+1
7.977021E+2,-5.213476E+1,-1.024392E+1
7.973805E+2,-5.186241E+1,-1.025431E+1
7.978643E+2,-5.197242E+1,-1.002953E+1
7.968973E+2,-5.192660E+1,-9.957005E+0
7.960896E+2,-5.151487E+1,-1.068619E+1
7.970569E+2,-5.198839E+1,-1.042819E+1
7.977021E+2,-5.212484E+1,-1.023794E+1
7.970581E+2,-5.198061E+1,-1.008444E+1
7.956055E+2,-5.202290E+1,-1.049006E+1
7.985085E+2,-5.203336E+1,-1.019497E+1
7.977023E+2,-5.213871E+1,-1.015699E+1
7.973779E+2,-5.247713E+1,-1.043166E+1
7.973793E+2,-5.195108E+1,-1.033671E+1
7.978647E+2,-5.154219E+1,-1.028448E+1
7.978654E+2,-5.143291E+1,-1.003154E+1
7.965743E+2,-5.173916E+1,-1.028931E+1
7.983461E+2,-5.230056E+1,-1.040117E+1
7.989918E+2,-5.205813E+1,-1.030785E+1
7.968954E+2,-5.234150E+1,-1.021383E+1
7.973792E+2,-5.236416E+1,-1.015704E+1
7.964119E+2,-5.212625E+1,-1.042296E+1
7.960886E+2,-5.225076E+1,-1.060340E+1
7.977017E+2,-5.212875E+1,-1.032278E+1
7.967339E+2,-5.241257E+1,-1.016125E+1
7.970579E+2,-5.196059E+1,-1.007831E+1
7.985077E+2,-5.192843E+1,-1.061125E+1
7.981857E+2,-5.227040E+1,-1.010415E+1
7.975394E+2,-5.230667E+1,-1.045003E+1
7.980233E+2,-5.233744E+1,-1.040525E+1
7.978637E+2,-5.197830E+1,-1.019530E+1
7.972194E+2,-5.181404E+1,-1.011872E+1
7.968951E+2,-5.224628E+1,-1.045298E+1
7.962512E+2,-5.197082E+1,-1.029743E+1
7.965737E+2,-5.215621E+1,-1.011704E+1
7.972192E+2,-5.160173E+1,-1.037768E+1
7.965725E+2,-5.227762E+1,-1.055242E+1
7.960913E+2,-5.204806E+1,-9.829672E+0
7.977015E+2,-5.204152E+1,-1.050865E+1
7.964119E+2,-5.224147E+1,-1.034390E+1
7.964127E+2,-5.203845E+1,-1.007249E+1
7.964124E+2,-5.221369E+1,-1.016382E+1
7.964142E+2,-5.171307E+1,-9.999873E+0
7.960900E+2,-5.215722E+1,-1.018190E+1
7.964124E+2,-5.213623E+1,-1.025488E+1
7.954448E+2,-5.177778E+1,-1.051481E+1
7.970559E+2,-5.197598E+1,-1.058578E+1
7.957670E+2,-5.215866E+1,-1.035035E+1
7.968956E+2,-5.194028E+1,-1.046683E+1
7.967338E+2,-5.210520E+1,-1.067585E+1
7.962502E+2,-5.175983E+1,-1.072459E+1
7.959285E+2,-5.190422E+1,-1.039862E+1
7.973783E+2,-5.216956E+1,-1.058970E+1
7.941535E+2,-5.207498E+1,-1.064715E+1
7.967358E+2,-5.181082E+1,-1.008044E+1
7.972180E+2,-5.212557E+1,-1.028252E+1
7.964129E+2,-5.193730E+1,-1.017567E+1
7.962511E+2,-5.188892E+1,-1.030912E+1
7.973798E+2,-5.196699E+1,-1.015885E+1
7.968970E+2,-5.162091E+1,-1.038415E+1
7.975414E+2,-5.138030E+1,-1.062425E+1
7.946369E+2,-5.231560E+1,-1.075482E+1
7.964127E+2,-5.182607E+1,-1.034785E+1
7.972185E+2,-5.204024E+1,-1.020754E+1
7.957672E+2,-5.187767E+1,-1.034597E+1
7.960900E+2,-5.163047E+1,-1.061335E+1
7.960901E+2,-5.162840E+1,-1.051423E+1
7.975398E+2,-5.201905E+1,-1.062399E+1
7.960910E+2,-5.174799E+1,-1.026125E+1
7.970577E+2,-5.168666E+1,-1.041435E+1
7.972185E+2,-5.184766E+1,-1.037751E+1
7.959278E+2,-5.160402E+1,-1.090930E+1
7.949619E+2,-5.177073E+1,-1.031243E+1
7.962516E+2,-5.157912E+1,-1.047350E+1
7.972182E+2,-5.150595E+1,-1.063218E+1
7.959288E+2,-5.150270E+1,-1.065403E+1
7.977017E+2,-5.186292E+1,-1.059153E+1
7.970579E+2,-5.147018E+1,-1.050731E+1
7.968958E+2,-5.153555E+1,-1.089618E+1
7.970590E+2,-5.148037E+1,-1.025056E+1
7.988310E+2,-5.152678E+1,-1.060678E+1
7.968966E+2,-5.101868E+1,-1.080876E+1
7.972204E+2,-5.141531E+1,-1.019595E+1
7.977029E+2,-5.144009E+1,-1.040756E+1
7.981857E+2,-5.177449E+1,-1.043751E+1
7.994755E+2,-5.158997E+1,-1.068277E+1
7.983480E+2,-5.129966E+1,-1.066790E+1
7.972191E+2,-5.143083E+1,-1.054950E+1
7.986705E+2,-5.158983E+1,-1.031617E+1
7.968959E+2,-5.144193E+1,-1.079698E+1
7.981877E+2,-5.157080E+1,-1.010851E+1
7.977024E+2,-5.176763E+1,-1.040371E+1
7.970581E+2,-5.149588E+1,-1.040627E+1
7.994763E+2,-5.170070E+1,-1.026502E+1
7.977029E+2,-5.124611E+1,-1.075360E+1
7.970586E+2,-5.127753E+1,-1.041426E+1
7.988315E+2,-5.132277E+1,-1.061678E+1
7.986709E+2,-5.139377E+1,-1.038513E+1
7.989913E+2,-5.115466E+1,-1.115549E+1
7.994771E+2,-5.119015E+1,-1.051144E+1
7.993144E+2,-5.176756E+1,-1.048298E+1
7.985079E+2,-5.187899E+1,-1.070619E+1
7.980247E+2,-5.132817E+1,-1.082786E+1
7.973802E+2,-5.147483E+1,-1.050676E+1
7.997985E+2,-5.136541E+1,-1.076126E+1
7.981862E+2,-5.125750E+1,-1.089219E+1
7.981866E+2,-5.125924E+1,-1.063343E+1
7.993144E+2,-5.177747E+1,-1.049093E+1
7.996375E+2,-5.122621E+1,-1.073492E+1
7.981857E+2,-5.136405E+1,-1.079692E+1
8.004430E+2,-5.152507E+1,-1.059077E+1
7.983476E+2,-5.163039E+1,-1.040907E+1
7.994769E+2,-5.118007E+1,-1.052924E+1
7.991546E+2,-5.121689E+1,-1.053573E+1
